id,PIM010,PIM014,PIM024,PIM051,PIM025,PIM038,PIM040,PIM046,PIM053,PIM056,PIM068,PIM077,PIM091,PIM137,PIM172,PIM163,PIM164,PIM190,PIM231,PIM269,PIM242,PIM254,PIM311,PIM262,PIM284,PIM321,PIM300,PIM328,PIM387,PIM402,PIM407,PIM388,PIM393,PIM404
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,5.8134,6.179,5.4804,6.039,5.9639,5.6872,4.0119,5.5636,5.1287,5.2416,5.6936,6.4695,4.8443,6.1937,6.0459,5.755,4.6327,5.3461,5.1322,5.6494,4.7173,5.6815,5.7609,6.55,6.1293,5.8714,6.0026,4.8722,5.4298,6.7847,5.643,5.471,6.0652,5.9543
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,0.5079,0.2782,0.0152,0.1893,2.1611,1.4633,1.223,1.4011,-0.4875,0.7958,0.3503,1.937,-0.0816,2.1194,2.3133,-1.0398,0.0891,0.0715,2.072,2.0789,2.0759,1.0292,1.1256,0.6664,1.0137,-0.3449,3.1821,0.6004,0.0355,0.4229,0.2284,1.3351,1.6502,0.1202
REACTOME_VISUAL_PHOTOTRANSDUCTION,-5.3297,-7.0548,-6.6571,-6.9312,-4.637,-5.5759,-6.9054,-5.5338,-6.425,-4.7347,-5.5585,-6.9723,-7.7625,-5.422,-6.3908,-6.1548,-6.645,-5.8471,-4.7719,-6.5473,-6.4188,-6.1239,-5.7859,-6.0998,-5.4261,-5.9892,-5.6798,-5.4143,-6.9858,-6.8076,-7.0408,-5.0542,-5.5771,-5.7381
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,3.174,3.1562,2.5185,2.0314,3.4418,3.8327,2.8108,2.2274,1.9036,2.4868,3.1652,2.0233,1.8384,3.4262,3.1769,1.6111,2.2027,2.2972,3.7222,3.1392,3.3666,2.0919,2.5699,3.8953,3.8017,3.7791,2.8889,3.0042,2.8171,1.6925,3.0177,2.3176,3.0227,2.3302
REACTOME_MUCOPOLYSACCHARIDOSES,1.0962,1.1318,0.8976,1.8206,2.917,2.7499,2.2081,1.8091,2.0896,2.465,0.5212,1.1447,2.7812,0.7882,1.7944,1.123,1.7145,2.4605,2.3017,2.6074,2.2447,2.2823,2.7937,1.1472,1.1552,1.8154,2.1532,2.2338,1.8744,0.8881,1.7084,2.8061,2.6435,2.6267
REACTOME_ANCHORING_FIBRIL_FORMATION,-1.5416,-4.5696,-4.9609,-5.3186,-1.785,-0.2276,-5.7558,-2.8746,-5.5726,-0.8742,-3.0661,-3.8131,-5.9143,-3.0727,-2.6814,-4.2761,-5.2871,-4.5146,-0.4751,-2.9951,-3.428,-0.9129,-1.1951,-1.3091,-1.447,-2.6332,0.1849,-1.9642,-2.7563,-2.7572,-2.2734,-3.9808,-4.4538,-5.175
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,-2.1183,-2.9584,-3.4261,-2.8374,-3.5983,-4.1129,-3.0973,-4.4746,-3.2004,-1.8909,-1.8161,-2.9812,-2.2281,-3.8241,-3.6073,-4.9406,-3.6948,-4.1461,-2.447,-1.7742,-1.8302,-3.501,-3.4767,-3.81,-3.2997,-3.4006,-2.4897,-1.5299,-5.1882,-4.6806,-5.1708,-3.963,-3.668,-4.3802
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,-4.8569,-4.956,-5.5949,-4.7586,-4.8147,-5.9791,-5.1903,-5.4371,-4.9622,-3.59,-4.1692,-5.3705,-4.7849,-5.4522,-5.042,-5.8743,-6.3769,-5.2918,-4.2999,-4.2155,-4.206,-5.4668,-5.4964,-5.4515,-5.4774,-4.4321,-3.8926,-3.995,-6.9827,-7.2489,-7.4832,-5.4563,-4.9632,-5.2642
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,-1.0008,-4.8069,-5.0527,-5.0873,-1.8269,-0.9438,-6.576,-4.5314,-5.3807,-1.1213,-4.1779,-5.2585,-6.2758,-2.9539,-3.0127,-4.9858,-6.4928,-4.36,-0.3093,-4.2625,-5.1489,-1.2026,-2.6494,-2.4468,-2.8239,-3.195,-0.457,-2.1547,-3.0497,-3.3126,-2.4461,-4.5177,-4.7006,-5.1591
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,4.352,4.3677,4.7226,5.0262,4.4823,4.2984,4.9342,4.5086,4.5717,4.6054,4.545,4.5905,4.0464,4.7505,4.8925,5.0878,4.1147,4.352,3.5611,4.6651,3.9916,3.8756,4.3069,5.1283,5.0598,4.1634,4.5021,4.5383,5.4974,5.0088,5.3198,4.6706,4.2638,4.8592
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS,-0.9418,0.1432,-0.0656,0.211,-0.357,-0.2312,1.6871,1.3262,0.7088,0.5906,-0.2015,0.3971,0.593,0.3771,0.5066,1.4382,-0.4938,0.5917,-0.4576,0.4149,0.172,0.0388,-0.3692,-0.6873,0.1205,0.489,-0.4221,0.612,1.0958,0.0189,1.229,1.0319,1.0605,1.6993
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_,-0.5423,-3.3138,-3.3842,-2.8824,-3.2741,-2.9174,-3.5211,-4.0055,-3.2852,-3.0787,-2.0575,-2.9921,-2.8129,-3.7179,-3.5442,-4.1932,-1.6219,-3.7946,-2.3055,-3.5645,-3.1951,-3.2063,-3.3263,-4.5752,-4.2523,-2.4086,-2.031,-2.6507,-2.6222,-2.8311,-2.4335,-3.9516,-3.8749,-4.1976
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,-2.6598,-1.7948,-0.8926,-1.0218,-0.655,-0.4827,0.8792,-0.2226,-0.5787,0.4557,-1.8704,-1.5041,-2.2265,-1.3374,-1.9743,-0.3253,-1.2786,-0.9859,0.3822,-1.4611,-1.5368,-0.1195,-0.805,-1.1458,-1.2588,-0.7392,-0.5859,-0.1895,-0.2452,0.1396,0.2202,-0.672,-0.7201,-1.2672
REACTOME_SELENOAMINO_ACID_METABOLISM,18.0424,19.3371,19.7457,19.4236,18.5492,18.6076,20.1592,19.2701,19.4783,19.2752,19.0257,20.0479,18.5674,18.5246,18.3784,19.5423,19.8418,19.1996,19.6713,19.6051,18.8929,19.0879,18.5897,19.1566,18.6983,20.4313,19.2014,19.1133,17.8401,20.3132,19.6727,18.3939,19.0682,19.3111
REACTOME_DAP12_SIGNALING,1.1299,2.4832,1.715,1.4971,1.6362,1.0968,0.525,1.6725,1.2682,1.6871,0.3662,1.8825,1.5698,0.7612,0.8157,0.714,1.4018,1.2373,1.7529,1.9812,1.4265,1.2524,0.9091,-0.6924,-0.3165,1.1965,2.79,2.7997,-0.4233,0.5978,-0.8366,2.0957,2.7873,2.6653
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_,7.0463,6.312,6.2159,6.0674,6.1595,6.4208,5.5566,6.706,6.5744,6.6282,6.4494,6.3105,7.1675,6.3727,6.119,5.5525,4.8911,5.7422,4.2318,5.6359,5.7278,5.066,5.3099,6.5075,6.7361,7.2735,5.5545,5.6,6.4389,6.5343,6.6215,6.5355,7.0564,7.7054
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,1.8597,2.2155,2.333,2.1432,1.2887,1.6794,1.488,1.4148,0.0143,0.4807,2.2859,1.915,1.3135,1.6654,1.6081,1.1859,2.5012,1.4831,0.8844,1.4588,1.4564,2.0361,1.556,1.3714,1.3965,2.3836,1.8867,2.1543,1.5235,2.1579,1.9891,1.8191,1.8995,1.391
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,-2.7712,-3.1172,-3.3255,-3.3941,-3.2638,-2.9481,-4.5168,-2.6697,-3.4662,-4.3505,-3.1811,-3.516,-3.9394,-3.0083,-2.5288,-4.1569,-2.5431,-4.4054,-2.2772,-2.928,-3.0345,-2.8597,-3.5314,-2.8388,-3.2596,-2.9451,-2.1401,-1.2286,-2.6503,-2.7833,-2.5449,-3.1911,-3.2969,-2.2914
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_,-3.4055,-4.6856,-4.7484,-4.9098,-4.2886,-4.1158,-5.5495,-4.0364,-4.1646,-5.1204,-4.3915,-5.0162,-5.3677,-4.0682,-3.9282,-5.2575,-4.3853,-5.0314,-3.9588,-4.5995,-4.7241,-3.6993,-4.0833,-4.39,-4.2418,-3.9702,-3.1941,-3.3535,-3.6925,-3.9519,-3.9921,-3.8251,-4.316,-3.5235
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,10.6645,11.8047,10.8868,11.2129,11.1481,11.9488,10.1555,11.4104,10.6238,12.2019,10.0213,11.3286,12.2629,12.5178,11.7858,10.5744,11.0724,10.8527,11.4817,11.7169,11.7315,11.4213,10.7365,10.8637,10.2792,11.3796,11.7516,10.5291,8.5986,10.5915,8.7114,11.4284,11.646,11.3948
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,4.0541,4.3672,4.5093,4.7787,3.7191,4.1153,4.6229,4.3123,4.5321,4.3621,4.5979,4.4812,4.3788,4.8777,4.5972,4.4684,4.5855,4.4662,3.8868,4.4138,4.0804,4.1778,3.9701,4.8001,4.2436,4.2432,4.1007,3.8429,4.4183,4.2388,3.9989,4.7074,4.578,4.8771
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,18.0022,19.3255,17.9336,18.0224,17.8799,17.707,15.7601,17.9809,16.9319,17.6907,16.8792,19.2701,15.4057,18.2889,18.4175,18.3512,18.3049,16.763,14.5504,16.7632,16.0739,18.1018,16.5666,17.2537,17.7452,16.8229,17.3393,15.8701,18.7009,18.3457,18.061,18.0352,16.7464,19.0785
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,3.8666,3.8272,4.5003,4.4554,4.3315,4.2108,3.878,3.495,4.3922,4.5584,4.0856,4.2337,3.7109,4.4604,4.3448,4.2412,4.7058,4.0786,2.9415,4.0421,3.8489,4.4397,4.6989,5.0721,4.5765,4.5003,4.1232,3.4329,4.4403,4.3191,3.8906,4.0007,3.9964,4.552
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN,4.897,4.8371,4.5781,4.8965,4.3499,4.4306,3.7971,3.8427,4.5764,4.6649,4.7557,4.7864,3.9652,4.6495,4.4863,4.4226,5.1436,4.3089,3.9669,4.5484,4.5797,4.4069,4.7627,4.9686,4.7245,4.7204,4.7541,4.2119,4.5096,4.3533,4.3446,4.5702,4.4176,4.4843
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,-2.3581,-1.7386,-1.5778,-1.5657,-2.3114,-2.4918,-2.3089,-2.6972,-2.1754,-1.5018,-1.7034,-1.9985,-2.269,-2.3102,-2.1502,-1.8499,-1.8773,-1.9703,-2.2013,-1.8226,-1.8393,-2.4047,-1.9346,-2.3523,-2.2418,-2.2483,-2.085,-1.8861,-2.418,-2.4029,-2.3032,-1.958,-1.9652,-1.9603
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,12.9493,12.6332,13.0181,12.3159,10.171,11.3357,10.2512,11.8667,11.9662,11.555,12.1665,12.5279,8.7986,12.099,12.3456,12.7291,13.9042,11.8839,9.2979,10.8562,9.2105,11.685,9.8223,11.5022,12.4161,11.8793,10.8753,10.8615,13.1834,13.1493,12.6088,12.1683,12.69,12.7676
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,5.3646,5.3818,5.3323,5.2417,4.7752,4.6408,4.8206,4.6904,4.7876,4.4682,5.003,4.9536,3.8798,5.1664,5.1057,5.2423,5.0355,4.7411,3.4665,4.5378,3.9943,4.8108,4.3848,5.5169,5.2139,5.0454,5.1133,4.4176,5.697,5.3437,5.5062,5.1149,4.6942,5.2168
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,-4.1465,-3.242,-2.4909,-3.1512,-3.2458,-3.5761,-3.1243,-3.9178,-3.3677,-3.16,-3.0503,-3.6431,-3.6545,-3.726,-3.5319,-1.9429,-3.6438,-3.1597,-4.3595,-3.3675,-3.6309,-3.7946,-3.3515,-3.4188,-3.4148,-3.0048,-4.1201,-3.5592,-3.3314,-2.8629,-3.1601,-3.2422,-3.4711,-3.2353
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,18.3044,19.8106,20.2076,20.4102,18.9749,19.7767,17.8201,19.9477,21.077,20.6087,20.5375,19.8231,18.7815,21.2976,22.3529,21.3117,21.0355,19.3364,18.1827,19.4785,17.7903,20.4307,17.7698,19.6288,19.7254,19.3322,18.6547,18.1751,19.5431,19.5555,19.5675,20.1969,20.902,21.1819
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,6.2031,6.4807,6.6838,6.0435,5.973,5.6737,4.5404,5.6345,5.8798,5.2634,5.1874,6.2541,5.0484,6.6344,6.9766,7.0737,6.9642,5.2004,5.9666,6.5202,5.8742,6.0849,5.2519,5.7045,6.0108,4.7006,6.6851,6.1314,6.2148,5.8972,6.5897,6.1091,6.4087,6.7164
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP_,5.8715,7.7351,6.67,7.0558,7.5868,7.2528,4.7043,7.4625,6.1044,7.3994,6.6528,7.3906,6.1098,7.4636,7.017,8.3337,5.8745,7.3629,6.8463,6.3175,5.7391,7.223,6.4423,6.9963,6.4207,5.9865,7.0175,6.1386,5.8555,6.6439,5.6411,6.6333,7.202,6.3035
REACTOME_CELLULAR_SENESCENCE,8.7448,8.6563,8.6219,7.9731,9.5188,8.6438,6.9901,8.3968,8.1629,9.2985,9.1747,9.2703,7.4466,9.6148,8.9825,9.1503,8.8455,8.6944,8.3357,8.385,7.8371,8.9512,7.976,8.9008,8.7136,7.6768,9.1381,7.8213,8.8994,8.8727,8.3046,8.397,8.4078,9.3064
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_,3.3027,2.0837,1.8636,2.1603,2.4551,2.658,1.9578,1.9221,2.9778,3.659,4.0226,2.2421,2.8754,2.0937,2.2549,1.7364,2.1398,1.1692,2.0703,3.3477,2.9514,1.5702,0.9548,2.9885,2.8727,2.6966,2.0722,1.7508,1.8537,2.1225,2.1237,1.2879,1.3886,1.4362
REACTOME_ONCOGENE_INDUCED_SENESCENCE,5.8743,5.1108,5.6441,4.6248,4.5718,4.7612,3.272,4.0987,4.5422,4.6799,5,5.2071,3.5912,4.9563,4.4714,5.3803,4.1959,4.8053,4.2875,4.8659,4.4175,5.1716,4.4026,4.5679,4.8762,4.034,5.3452,4.6391,5.4055,4.9622,5.2594,4.0601,4.6387,3.9857
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,4.3871,3.8515,3.5126,4.318,4.2766,4.1477,3.4457,3.4896,3.7997,3.86,5.6157,4.6007,3.5901,4.0284,4.2107,3.8849,4.6673,3.451,2.9566,4.0634,3.1611,3.7689,3.6466,4.6726,4.3536,3.8622,3.3739,3.1059,4.3733,3.8926,3.7757,3.222,3.1642,3.4533
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,-2.6677,-1.0183,-1.4887,-1.6634,-2.2745,-1.2483,-0.7464,-1.9345,-0.9447,-1.6602,-2.8391,-2.2954,-1.932,-1.9653,-0.403,-1.827,-2.7199,-1.9478,-1.4783,-0.7211,-0.612,-2.5526,-1.9618,-1.8386,-1.509,-2.3854,-1.8655,-1.0018,-3.0175,-2.7539,-2.8557,-0.9656,-0.9301,-1.9561
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,1.4963,0.0151,1.2065,0.326,0.8844,1.3725,1.1578,1.3759,1.9618,1.551,0.2478,0.7096,1.4043,0.7393,1.5316,0.3309,1.8172,0.6985,1.8943,0.9814,0.8277,0.205,-0.4108,0.6512,1.117,0.4038,1.188,1.9362,1.7642,1.5415,1.9246,0.7474,0.2989,0.924
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,11.0834,11.5057,11.0262,12.0094,12.0981,11.4913,9.7183,12.4452,10.3085,11.4171,11.069,11.4741,9.9934,11.2737,11.7064,11.85,12.7023,12.1745,11.8226,11.0945,11.1041,11.45,10.9475,11.895,11.8583,12.2873,11.4221,11.1089,12.055,12.995,11.9998,11.8151,11.7909,12.2967
REACTOME_SIGNALING_BY_LEPTIN,0.5328,0.8856,0.6902,-0.1723,0.2249,-0.4701,-0.5566,-0.6699,-1.212,1.5839,0.4829,0.4579,0.0205,0.1972,0.1872,-1.0141,-0.0086,0.1011,0.0536,1.0829,1.0239,1.5389,0.9676,0.0242,-0.0259,0.4197,0.1401,-1.0951,-0.9404,-0.4504,-0.7364,-0.0528,0.2539,-0.6972
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,5.9763,6.2956,6.3795,5.9314,6.097,6.0623,4.7939,5.5978,4.3033,5.4808,6.9677,6.0671,3.9629,6.0669,5.9239,6.3799,5.9731,5.9557,5.6125,5.7885,6.4746,4.8042,5.1727,6.5324,6.0196,5.8097,6.2825,5.8936,5.6563,5.7206,6.2071,4.7486,5.2792,5.0721
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER,3.9404,3.7482,3.6715,3.5256,3.8905,3.8554,3.2556,3.5979,2.9354,2.9986,3.7903,3.7896,3.4153,3.6502,3.4709,3.7465,3.2626,3.7812,3.2117,3.7065,3.6954,3.3434,3.6578,3.3773,3.694,3.5988,3.6149,3.217,3.5455,3.3641,3.5589,3.6655,3.6817,4.2048
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,-2.2754,-2.5257,-2.0987,-2.3965,-0.5056,-1.1109,0.4935,-1.8734,-1.4419,-1.5489,-1.8785,-0.247,-0.7658,-1.9163,-2.5849,-0.88,2.5345,-0.7397,-0.6479,-2.6679,-2.0013,-3.0722,-2.5904,-1.4845,-0.8053,-1.3375,-1.5493,-2.0709,1.3265,-0.0776,0.8327,-1.0345,-1.4218,-0.5694
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,2.4537,3.4214,2.9278,3.3313,3.03,2.916,1.9153,3.2006,3.3416,3.3896,2.6968,2.9173,3.4681,3.7076,2.8975,2.9223,2.1706,2.7625,3.7165,3.4812,3.6064,2.4404,3.1777,2.0387,2.4842,3.4155,3.1646,3.0136,2.5475,2.8845,1.9611,3.3957,3.8174,3.5609
REACTOME_INSULIN_PROCESSING,-0.0273,0.1138,0.2043,0.3862,2.5055,1.318,-0.7789,0.5968,1.0889,1.2416,0.3022,0.6893,1.7969,0.1323,0.2206,0.6916,3.8666,0.7071,0.3785,-0.2745,-0.2264,0.5709,0.7217,0.1716,-0.8296,-0.0764,0.4773,-0.2846,2.258,2.036,2.4026,0.7148,0.027,0.6458
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT,2.3805,0.7023,1.063,0.9332,1.3881,1.4878,0.9391,0.7837,0.1879,2.122,2.4814,2.1615,1.2291,1.1237,0.6104,1.9279,1.0383,1.461,1.1318,1.6404,1.2371,0.8481,1.6883,2.3871,1.811,2.7243,2.2675,1.9552,2.5673,2.1749,2.2305,1.1111,1.3197,0.9849
REACTOME_STIMULI_SENSING_CHANNELS,-3.7728,-4.3268,-3.8261,-4.5493,-3.9049,-3.7955,-3.6608,-4.4607,-4.3541,-3.723,-3.8578,-4.055,-2.9208,-3.7745,-4.0069,-4.7827,-3.8802,-3.4014,-4.0216,-3.311,-3.2627,-4.3649,-3.8029,-5.4,-5.112,-4.2145,-3.9976,-4.392,-6.6994,-7.2475,-6.3984,-3.6643,-3.4061,-3.1949
REACTOME_EPH_EPHRIN_SIGNALING,8.4294,9.0489,7.9489,7.8923,9.6971,8.7939,5.3295,9.0242,6.5451,8.7756,8.5713,8.2967,8.415,8.6302,8.0926,6.7202,7.0268,8.6744,9.7146,8.0268,8.506,7.7788,7.9751,6.9749,7.9043,6.8532,9.567,9.2291,5.8399,5.929,5.2525,9.0362,9.6237,8.8676
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,3.0057,3.1908,3.9911,3.5193,3.3474,3.2925,2.8174,2.3633,2.3402,3.7883,4.1119,4.2159,2.6405,3.0097,2.5503,3.62,3.9044,3.7285,3.2013,2.5267,2.6376,2.6795,2.8015,3.5912,3.3681,3.5621,3.8231,3.9975,3.3916,3.1498,3.3148,2.9339,3.3556,3.2899
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,1.3864,1.3497,0.421,0.5778,0.5972,0.4762,-0.7524,0.2894,0.945,1.4078,0.7988,0.2756,0.885,-0.4887,-0.2238,-0.7118,-0.3757,0.457,1.3894,1.3668,0.7385,0.7503,0.1634,-0.7257,-0.6178,0.4661,1.2682,0.6281,-0.6487,-0.8989,-1.1272,1.3198,1.9219,1.7044
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,1.0217,3.3035,2.6462,1.0462,1.8117,1.3067,1.3223,1.5553,1.0411,1.9324,0.8273,2.0352,1.688,2.1212,1.9395,1.1779,1.3142,1.9898,2.1532,2.5553,2.2402,0.9202,1.1674,1.0582,1.2439,1.0178,2.1978,1.3658,-0.532,-0.1454,-0.2662,1.9097,2.1685,2.3275
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,-1.0048,1.4628,1.2287,-0.3647,0.2764,-0.4566,-1.3722,-0.7603,-0.7816,1.5472,-1.0563,0.2105,0.4157,0.0044,-0.0081,-1.4351,-0.118,0.079,0.4311,1.3862,0.5573,-0.3502,-0.2489,-0.1483,-0.7979,-0.6607,0.9243,0.0467,-2.0378,-1.9277,-2.6015,0.1037,0.6976,0.0755
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,11.2264,12.4547,11.7666,11.3111,11.1857,11.856,10.9367,12.3908,11.2682,11.6081,11.4296,11.5586,11.8352,12.6494,12.5105,11.7156,11.4374,11.6484,9.9228,12.2165,11.8886,12.6997,11.5929,11.332,12.3065,11.9989,10.7737,10.7045,10.7979,12.5984,10.307,11.158,12.1876,12.221
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,-2.7556,-3.0617,-3.47,-3.5264,-2.6382,-3.0391,-2.4153,-3.3126,-2.3245,-2.34,-2.6743,-4.2979,-3.1453,-3.7639,-3.2887,-3.1205,-3.6603,-3.8975,-3.455,-2.9293,-3.3011,-1.6589,-3.6843,-1.6981,-0.396,-2.3984,-3.5552,-4.1299,-3.0235,-3.5065,-3.7874,-3.029,-2.6371,-1.8194
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,-1.41,-2.3032,-2.1618,-2.2381,-0.9214,-1.4858,-2.709,-1.945,-2.3622,-0.8021,-2.5071,-1.2469,-2.7042,-2.2717,-2.1506,-2.2109,-2.3454,-1.4337,-2.5757,-2.6201,-2.8142,-1.1307,-1.8434,-1.8158,-0.7971,-2.0684,-1.5118,-1.9107,-2.4505,-2.5335,-2.9147,-1.599,-1.7184,-1.8991
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,3.0578,3.505,4.2726,4.0617,3.5498,3.6833,2.7021,3.5088,3.4937,2.893,3.6541,3.9658,3.2563,3.3528,2.8083,3.6559,4.0737,3.2001,3.4638,3.3898,3.2585,3.4005,2.8653,3.5313,3.1203,3.3088,3.9595,4.2298,4.1645,3.7803,4.0959,2.962,3.3106,3.3004
REACTOME_PEPTIDE_HORMONE_METABOLISM,-1.1473,-4.2312,-3.8478,-3.6442,-0.1088,-1.4249,-2.4909,-1.9387,-1.3481,-1.9108,-2.8146,-2.1823,-1.3734,-2.2792,-2.052,-3.6192,-0.5827,-2.7044,-2.3205,-2.1355,-2.3614,-2.836,-2.2855,-2.2148,-2.6512,-2.9998,-2.4581,-2.4688,-2.1323,-2.1517,-1.9352,-2.1001,-1.9776,-1.3586
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,8.8652,9.6799,10.2049,9.4547,9.0948,9.2512,8.5133,8.6644,8.1023,8.1093,8.8967,9.6588,8.8347,8.741,10.1624,9.4275,9.7367,8.7711,7.1702,9.1617,8.3273,9.5413,9.0032,9.747,10.2749,9.0801,9.75,9.1574,10.1786,9.6436,9.7174,9.118,8.6079,9.2275
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,2.8827,3.1273,3.3334,3.5318,2.6464,3.327,2.5321,2.8537,3.0459,3.0974,2.6772,2.8805,2.3066,2.768,3.2438,3.072,2.5301,3.1443,1.9761,2.7853,2.0957,2.7746,2.5947,3.6804,3.5501,3.0616,2.9136,2.6434,3.5108,3.3914,3.4717,3.0307,2.6613,3.4103
REACTOME_SUMOYLATION,12.3495,14.0125,14.2423,12.8453,11.8095,12.513,11.8092,10.5966,12.5835,10.7575,14.4052,12.7096,11.723,13.0116,13.9258,13.0742,12.6709,11.0732,11.9517,12.0136,12.1686,12.7009,12.8603,13.2468,13.1514,11.8443,12.1912,12.4319,13.4339,13.413,12.8235,12.8758,11.2964,12.0155
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,6.4902,6.7121,6.0612,6.3761,5.9714,6.6937,5.5069,5.9173,5.8596,6.0708,6.1326,6.2417,5.8155,6.6613,7.0913,6.6486,6.2963,6.2048,5.6412,6.3329,5.9343,6.3468,6.6096,6.5837,6.4559,6.2044,6.2912,6.6571,6.1868,6.5499,6.0029,6.2331,6.8472,6.7282
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,9.7704,9.9379,10.4391,10.7818,9.7649,10.6718,9.9069,10.0941,9.3671,9.3267,10.8194,11.0703,9.269,11.3949,10.9829,10.7627,11.7115,9.9175,9.4918,10.0098,9.7027,10.8111,9.7776,10.8907,10.7795,10.7071,10.8078,9.682,11.0911,11.2934,10.9718,11.0553,10.2657,10.3857
REACTOME_LAMININ_INTERACTIONS,0.2508,-2.7777,-3.4355,-3.8922,0.8184,1.9685,-3.1377,-1.7936,-5.1936,0.7515,-1.181,-1.9644,-5.0443,-2.7606,-2.0803,-2.27,-3.8171,-2.6884,2.255,0.134,-1.1542,0.4513,-0.3181,-0.3183,-0.9757,-0.6338,2.0238,0.6036,0.5453,-0.3891,0.0698,-1.5068,-1.1907,-2.7656
REACTOME_SYNDECAN_INTERACTIONS,5.5527,-0.7175,-0.9394,-1.0955,4.388,3.9415,-0.6582,3.3465,0.4181,4.5326,0.793,1.2751,0.2611,3.1493,2.2577,0.6358,-2.6115,2.2713,4.1298,2.9441,2.1453,1.8056,0.4242,1.7961,1.4597,0.2273,4.7602,3.0086,-0.3154,0.8711,0.9599,2.4164,2.6556,0.7805
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,4.9049,-3.5297,-4.0065,-4.019,4.3657,4.9615,-3.1419,1.1493,-3.5646,3.4811,-0.108,-0.7217,-3.4188,0.1848,-0.0725,-1.2879,-4.3495,-0.7402,4.3186,1.3927,-0.0713,1.5807,-0.7126,0.6458,0.2035,0.246,4.9063,3.3131,-0.7475,-0.4864,-0.3023,0.1595,0.6588,-2.2655
